measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,West Sussex,Both,All ages,Other infectious diseases,Rate,2009,1.854713392,2.705765976,1.582281885
Deaths,West Sussex,Male,Age-standardized,Other infectious diseases,Rate,2009,1.365801471,1.781312437,1.139042837
Deaths,West Sussex,Female,Age-standardized,Other infectious diseases,Rate,2009,0.975565047,1.287195637,0.836345831
Deaths,West Sussex,Both,Age-standardized,Other infectious diseases,Rate,2009,1.157818773,1.430314235,1.023869036
Deaths,West Sussex,Male,All ages,Maternal and neonatal disorders,Number,2009,10.01427813,11.60656318,8.112284858
Deaths,West Sussex,Female,All ages,Maternal and neonatal disorders,Number,2009,8.361609281,9.510012941,6.817739513
Deaths,West Sussex,Both,All ages,Maternal and neonatal disorders,Number,2009,18.37588742,20.60677424,15.56296549
Deaths,West Sussex,Male,All ages,Maternal and neonatal disorders,Rate,2009,2.566313682,2.974361356,2.078898483
Deaths,West Sussex,Female,All ages,Maternal and neonatal disorders,Rate,2009,2.005962385,2.281466115,1.635585753
Deaths,West Sussex,Both,All ages,Maternal and neonatal disorders,Rate,2009,2.276897609,2.553319681,1.928357424
Deaths,West Sussex,Male,Age-standardized,Maternal and neonatal disorders,Rate,2009,4.335893602,5.026330552,3.511880496
Deaths,West Sussex,Female,Age-standardized,Maternal and neonatal disorders,Rate,2009,3.749013112,4.276629774,3.036769426
Deaths,West Sussex,Both,Age-standardized,Maternal and neonatal disorders,Rate,2009,4.054088078,4.555781332,3.426608239
Deaths,England,Male,All ages,All causes,Number,2009,222366.381,223479.9543,221202.658
Deaths,England,Female,All ages,All causes,Number,2009,236258.332,237465.5587,235084.8274
Deaths,England,Both,All ages,All causes,Number,2009,458624.713,460356.5362,456996.4381
Deaths,England,Male,All ages,All causes,Rate,2009,855.8523784,860.1383425,851.3733961
Deaths,England,Female,All ages,All causes,Rate,2009,878.841659,883.3323413,874.4764174
Deaths,England,Both,All ages,All causes,Rate,2009,867.5429409,870.8188897,864.4628663
Deaths,England,Male,Age-standardized,All causes,Rate,2009,575.9723031,578.8644506,573.0291072
Deaths,England,Female,Age-standardized,All causes,Rate,2009,403.2414955,405.4234164,401.1101941
Deaths,England,Both,Age-standardized,All causes,Rate,2009,479.7187512,481.5981452,477.9658571
Deaths,England,Male,All ages,Cardiovascular diseases,Number,2009,72081.99498,74624.24211,67203.45307
Deaths,England,Female,All ages,Cardiovascular diseases,Number,2009,76778.77112,82169.43456,66757.03523
Deaths,England,Both,All ages,Cardiovascular diseases,Number,2009,148860.7661,156564.7641,134049.4936
Deaths,England,Male,All ages,Cardiovascular diseases,Rate,2009,277.4319867,287.2166863,258.6552648
Deaths,England,Female,All ages,Cardiovascular diseases,Rate,2009,285.6042453,305.6566157,248.3250563
Deaths,England,Both,All ages,Cardiovascular diseases,Rate,2009,281.5877626,296.1607869,253.5704872
Deaths,England,Male,Age-standardized,Cardiovascular diseases,Rate,2009,181.368496,187.9278343,169.0511708
Deaths,England,Female,Age-standardized,Cardiovascular diseases,Rate,2009,116.7019061,123.7474851,103.5319922
Deaths,England,Both,Age-standardized,Cardiovascular diseases,Rate,2009,146.0309643,152.8120706,133.0935612
Deaths,England,Male,All ages,Musculoskeletal disorders,Number,2009,692.5165781,787.0689537,413.8778675
Deaths,England,Female,All ages,Musculoskeletal disorders,Number,2009,1890.556751,2315.181076,933.8328861
Deaths,England,Both,All ages,Musculoskeletal disorders,Number,2009,2583.073329,3038.908015,1506.489591
Deaths,England,Male,All ages,Musculoskeletal disorders,Rate,2009,2.665384748,3.02930161,1.592949238
Deaths,England,Female,All ages,Musculoskeletal disorders,Rate,2009,7.032556343,8.612088135,3.473702858
Deaths,England,Both,All ages,Musculoskeletal disorders,Rate,2009,4.88618901,5.748454285,2.849703414
Deaths,England,Male,All ages,Nutritional deficiencies,Number,2009,44.12128715,46.18676256,40.74586721
Deaths,England,Female,All ages,Nutritional deficiencies,Number,2009,81.91332737,88.4445345,70.79880658
Deaths,England,Both,All ages,Nutritional deficiencies,Number,2009,126.0346145,134.2854937,111.8896707
Deaths,England,Male,All ages,Nutritional deficiencies,Rate,2009,0.169815727,0.177765409,0.156824279
Deaths,England,Female,All ages,Nutritional deficiencies,Rate,2009,0.30470394,0.328998943,0.263359773
Deaths,England,Both,All ages,Nutritional deficiencies,Rate,2009,0.238409395,0.254016909,0.211652559
Deaths,England,Male,Age-standardized,Nutritional deficiencies,Rate,2009,0.118829077,0.124169061,0.109920073
Deaths,England,Female,Age-standardized,Nutritional deficiencies,Rate,2009,0.131919421,0.140570129,0.117784149
Deaths,England,Both,Age-standardized,Nutritional deficiencies,Rate,2009,0.127480347,0.134605984,0.115237817
Deaths,England,Male,All ages,Digestive diseases,Number,2009,11154.6524,11503.92767,10623.39121
Deaths,England,Female,All ages,Digestive diseases,Number,2009,13034.28266,13843.12967,11558.87527
Deaths,England,Both,All ages,Digestive diseases,Number,2009,24188.93506,25303.89899,22192.63221
Deaths,England,Male,All ages,Digestive diseases,Rate,2009,42.93246012,44.27676439,40.88772139
Deaths,England,Female,All ages,Digestive diseases,Rate,2009,48.48536135,51.49413755,42.99709152
Deaths,England,Both,All ages,Digestive diseases,Rate,2009,45.75623437,47.86532065,41.9799912
Deaths,England,Male,Age-standardized,Digestive diseases,Rate,2009,29.34890494,30.23064744,27.97871736
Deaths,England,Female,Age-standardized,Digestive diseases,Rate,2009,22.88066533,24.03760461,20.8536351
Deaths,England,Both,Age-standardized,Digestive diseases,Rate,2009,26.18142036,27.20850766,24.3694786
Deaths,England,Male,All ages,Skin and subcutaneous diseases,Number,2009,542.12722,992.1555722,226.7563094
Deaths,England,Female,All ages,Skin and subcutaneous diseases,Number,2009,1171.927527,2009.076447,684.3620223
Deaths,England,Both,All ages,Skin and subcutaneous diseases,Number,2009,1714.054747,2570.734525,1043.504274
Deaths,England,Male,All ages,Skin and subcutaneous diseases,Rate,2009,2.086560336,3.818646967,0.872748506
Deaths,England,Female,All ages,Skin and subcutaneous diseases,Rate,2009,4.359375282,7.47342988,2.54571278
Deaths,England,Both,All ages,Skin and subcutaneous diseases,Rate,2009,3.242337481,4.862848701,1.973911874
Deaths,England,Male,Age-standardized,Skin and subcutaneous diseases,Rate,2009,1.37656953,2.498001567,0.574301392
Deaths,England,Female,Age-standardized,Skin and subcutaneous diseases,Rate,2009,1.791517595,2.993838595,1.019155804
Deaths,England,Both,Age-standardized,Skin and subcutaneous diseases,Rate,2009,1.64244686,2.410776326,0.987066229
Deaths,England,Male,All ages,Transport injuries,Number,2009,2114.032092,2161.295322,2068.909458
Deaths,England,Female,All ages,Transport injuries,Number,2009,737.0339244,770.9786514,695.5709698
Deaths,England,Both,All ages,Transport injuries,Number,2009,2851.066016,2919.22807,2769.924442
Deaths,England,Male,All ages,Transport injuries,Rate,2009,8.136568963,8.31847752,7.962899214
Deaths,England,Female,All ages,Transport injuries,Rate,2009,2.741643486,2.867912219,2.587408198
Deaths,England,Both,All ages,Transport injuries,Rate,2009,5.393128906,5.522065501,5.239640012
Deaths,England,Male,Age-standardized,Transport injuries,Rate,2009,7.546240979,7.709059918,7.405790771
Deaths,England,Female,Age-standardized,Transport injuries,Rate,2009,2.205460823,2.310918407,2.131725718
Deaths,England,Both,Age-standardized,Transport injuries,Rate,2009,4.838989037,4.949670905,4.743164649
Deaths,England,Male,All ages,Unintentional injuries,Number,2009,4060.378957,4207.44886,3772.530486
Deaths,England,Female,All ages,Unintentional injuries,Number,2009,4391.564137,4726.346371,3811.440885
Deaths,England,Both,All ages,Unintentional injuries,Number,2009,8451.943095,8879.611456,7659.632979
Deaths,England,Male,All ages,Unintentional injuries,Rate,2009,15.6277445,16.19379286,14.51986211
Deaths,England,Female,All ages,Unintentional injuries,Rate,2009,16.33588742,17.58122159,14.17792551
Deaths,England,Both,All ages,Unintentional injuries,Rate,2009,15.98785099,16.79683632,14.4891026
Deaths,England,Male,Age-standardized,Unintentional injuries,Rate,2009,11.48154814,11.88024528,10.71043472
Deaths,England,Female,Age-standardized,Unintentional injuries,Rate,2009,7.375665315,7.846295483,6.606688613
Deaths,England,Both,Age-standardized,Unintentional injuries,Rate,2009,9.325569964,9.703024901,8.604315083
Deaths,England,Male,Age-standardized,Musculoskeletal disorders,Rate,2009,1.76883426,2.010161703,1.052510149
Deaths,England,Female,Age-standardized,Musculoskeletal disorders,Rate,2009,3.141385108,4.126657209,1.685494042
Deaths,England,Both,Age-standardized,Musculoskeletal disorders,Rate,2009,2.568345567,3.114131268,1.588883657
Deaths,England,Male,All ages,Other non-communicable diseases,Number,2009,4054.976085,4480.89665,3144.270109
Deaths,England,Female,All ages,Other non-communicable diseases,Number,2009,6205.96881,6837.510578,4975.078237
Deaths,England,Both,All ages,Other non-communicable diseases,Number,2009,10260.9449,11105.50078,8464.628682
Deaths,England,Male,All ages,Other non-communicable diseases,Rate,2009,15.60694972,17.24624936,12.10178912
Deaths,England,Female,All ages,Other non-communicable diseases,Rate,2009,23.08517071,25.43440094,18.50646271
Deaths,England,Both,All ages,Other non-communicable diseases,Rate,2009,19.40979206,21.00736951,16.01184727
Deaths,England,Male,Age-standardized,Other non-communicable diseases,Rate,2009,13.11172156,14.74323425,10.93822762
Deaths,England,Female,Age-standardized,Other non-communicable diseases,Rate,2009,12.77024587,14.19955271,11.33250046
Deaths,England,Both,Age-standardized,Other non-communicable diseases,Rate,2009,13.00914201,14.25024818,11.59634234
Deaths,England,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2009,201.8740354,240.7290707,179.4500105
Deaths,England,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2009,175.3553665,206.2081878,157.272628
Deaths,England,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2009,377.2294019,446.9626664,337.3117306
Deaths,England,Male,All ages,HIV/AIDS and sexually transmitted infections,Rate,2009,0.776980641,0.926527413,0.690674182
Deaths,England,Female,All ages,HIV/AIDS and sexually transmitted infections,Rate,2009,0.652292768,0.767060126,0.585027991
Deaths,England,Both,All ages,HIV/AIDS and sexually transmitted infections,Rate,2009,0.713574074,0.845482799,0.638065073
Deaths,England,Male,Age-standardized,HIV/AIDS and sexually transmitted infections,Rate,2009,0.733200767,0.964340863,0.599992584
Deaths,England,Female,Age-standardized,HIV/AIDS and sexually transmitted infections,Rate,2009,0.606918355,0.79591279,0.496155306
Deaths,England,Both,Age-standardized,HIV/AIDS and sexually transmitted infections,Rate,2009,0.67399717,0.885011802,0.552006588
Deaths,England,Male,All ages,Respiratory infections and tuberculosis,Number,2009,12011.16663,12595.78003,10860.59397
Deaths,England,Female,All ages,Respiratory infections and tuberculosis,Number,2009,17196.60108,18636.91121,14555.68358
Deaths,England,Both,All ages,Respiratory infections and tuberculosis,Number,2009,29207.76771,31112.57427,25581.04704
Deaths,England,Male,All ages,Respiratory infections and tuberculosis,Rate,2009,46.22904543,48.47912824,41.80067661
Deaths,England,Female,All ages,Respiratory infections and tuberculosis,Rate,2009,63.96849285,69.32620676,54.14471946
Deaths,England,Both,All ages,Respiratory infections and tuberculosis,Rate,2009,55.24995051,58.85311764,48.38957901
Deaths,England,Male,Age-standardized,Respiratory infections and tuberculosis,Rate,2009,31.13361906,32.67238081,28.14382289
Deaths,England,Female,Age-standardized,Respiratory infections and tuberculosis,Rate,2009,24.67587657,26.49670775,21.38577937
Deaths,England,Both,Age-standardized,Respiratory infections and tuberculosis,Rate,2009,27.32094375,28.9402031,24.25270145
Deaths,England,Male,All ages,Enteric infections,Number,2009,576.1734324,616.6144265,517.2130381
Deaths,England,Female,All ages,Enteric infections,Number,2009,1154.588845,1253.611802,973.8681208
Deaths,England,Both,All ages,Enteric infections,Number,2009,1730.762278,1865.951046,1498.749141
Deaths,England,Male,All ages,Enteric infections,Rate,2009,2.217598723,2.373249594,1.990669663
Deaths,England,Female,All ages,Enteric infections,Rate,2009,4.294878271,4.663227183,3.622627265
Deaths,England,Both,All ages,Enteric infections,Rate,2009,3.273941752,3.529667313,2.835061437
Deaths,England,Male,Age-standardized,Enteric infections,Rate,2009,1.477795717,1.583083693,1.32851171
Deaths,England,Female,Age-standardized,Enteric infections,Rate,2009,1.675212946,1.804804666,1.442954209
Deaths,England,Both,Age-standardized,Enteric infections,Rate,2009,1.606952817,1.724455307,1.405893563
Deaths,England,Male,All ages,Other infectious diseases,Number,2009,424.3288503,588.7473644,357.0840612
Deaths,England,Female,All ages,Other infectious diseases,Number,2009,416.6856807,685.7964942,354.107313
Deaths,England,Both,All ages,Other infectious diseases,Number,2009,841.0145311,1150.607214,740.5770908
Deaths,England,Male,All ages,Other infectious diseases,Rate,2009,1.633173388,2.265993761,1.374359027
Deaths,England,Female,All ages,Other infectious diseases,Rate,2009,1.550001356,2.551048777,1.317220247
Deaths,England,Both,All ages,Other infectious diseases,Rate,2009,1.590878553,2.176509765,1.400889244
Deaths,England,Male,Age-standardized,Other infectious diseases,Rate,2009,1.384655279,1.811423945,1.161349218
Deaths,England,Female,Age-standardized,Other infectious diseases,Rate,2009,1.077769082,1.398642029,0.932479502
Deaths,England,Both,Age-standardized,Other infectious diseases,Rate,2009,1.225470203,1.508088691,1.095958767
Deaths,England,Male,All ages,Maternal and neonatal disorders,Number,2009,944.5651901,1032.489275,814.20828
Deaths,England,Female,All ages,Maternal and neonatal disorders,Number,2009,791.6120923,854.6797594,685.320225
Deaths,England,Both,All ages,Maternal and neonatal disorders,Number,2009,1736.177282,1856.261949,1533.449429
Deaths,England,Male,All ages,Maternal and neonatal disorders,Rate,2009,3.635479252,3.973884889,3.133756505
Deaths,England,Female,All ages,Maternal and neonatal disorders,Rate,2009,2.944665184,3.179266405,2.549277135
Deaths,England,Both,All ages,Maternal and neonatal disorders,Rate,2009,3.284184875,3.511339239,2.900701139
Deaths,England,Male,Age-standardized,Maternal and neonatal disorders,Rate,2009,5.605564421,6.127196378,4.83135462
Deaths,England,Female,Age-standardized,Maternal and neonatal disorders,Rate,2009,4.810064597,5.205246203,4.146134493
